dataset,reported_organ,sex,tool,modality,atlas_dataset,atlas_dataset_tool,similarity
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,celltypist,0.9076143867332706
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,popv,0.6923095224687223
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/17f67cb15e59f65e640d85d2f3866cde,azimuth,0.2858652424572441
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/045a7d6bcca6e1d22c7f6dee032ce25a,azimuth,0.7111631065716566
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,popv,0.6450307680251616
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,popv,0.7365292313866354
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/425f83d73a8c5786810c0272c0c207c4,celltypist,0.5086146996748876
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,popv,0.4704275221460064
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/6a05e7d78aca48e29e5c5f6cf7c08c58,celltypist,0.6601322133828809
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,azimuth,0.9384708603858475
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/237b8f24c23821690519af862cf25a9f,popv,0.9743815736444889
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/7199675050ce69bc8c4812005ff086f9,celltypist,0.4313549509559136
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/425f83d73a8c5786810c0272c0c207c4,azimuth,0.665447518643163
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/23a62a81daa7b6871b4422826d58ce1b,azimuth,0.8871473281284283
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/6a05e7d78aca48e29e5c5f6cf7c08c58,celltypist,0.7566490662386005
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/87023a2c65ec7aaa439af2a55c77cbb5,celltypist,0.7720797814350501
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,celltypist,0.9447848903938467
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,https://entity.api.hubmapconsortium.org/entities/85fa094cbdb29173e0a3463dce0790fc,popv,0.60363771917036
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/6a05e7d78aca48e29e5c5f6cf7c08c58,popv,0.7006484363270963
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/7199675050ce69bc8c4812005ff086f9,celltypist,0.5213773707452705
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,azimuth,0.9690389183519212
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/06f36504b05a954d35eaf5e26be49c42,popv,0.7841982795436998
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,celltypist,0.7221253783017413
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D4$heart%20right%20ventricle,celltypist,0.6255487394096214
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$right%20cardiac%20atrium,azimuth,0.6757427691430742
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20left%20ventricle,azimuth,0.34672813178737255
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,celltypist,0.12618242414367095
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,celltypist,0.15974513225831202
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$interventricular%20septum,azimuth,0.15394845609218366
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,celltypist,0.1942906844108202
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$right%20cardiac%20atrium,celltypist,0.6860449839235051
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$left%20cardiac%20atrium,celltypist,0.558450265622653
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,azimuth,0.338620762593259
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$apex%20of%20heart,celltypist,0.1617253527551063
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$apex%20of%20heart,celltypist,0.3437540822679965
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D5$heart%20left%20ventricle,celltypist,0.3509777268834248
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$apex%20of%20heart,azimuth,0.12459407086460662
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,azimuth,0.3089608442436928
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$apex%20of%20heart,azimuth,0.16180303802013654
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$heart%20right%20ventricle,azimuth,0.1930304381494011
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H6$left%20cardiac%20atrium,azimuth,0.5728140866719947
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,azimuth,0.23337567372851015
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,celltypist,0.32112211059964263
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/0119a79114328c9b2802771bed6611f5,popv,0.3241998416955097
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,azimuth,0.2031784830206399
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,azimuth,0.1952276287114903
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/0910bfd40695181a73e5059909e46cda,popv,0.10643739097198798
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/643d4afbd87752a89d7643faed261aba,popv,0.25038930097423595
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/6f1b0a72a5e10af1474cec9a8804b8f5,popv,0.21848975098243478
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/22684b9011fc5aea5cb3f89670a461e8,azimuth,0.2031784830206399
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/9b20142483d5714c66885b690c00af4f,popv,0.34402596721670675
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/71477f504b0069828a368009fa3ab1ad,popv,0.7677136820949997
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/996a59f0f3819e0b8b425de528467407,popv,0.37845644637291254
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/3cb80d40ef2e56ae4c6f12ea24ce4008,popv,0.30240704981184513
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/67d7b5a3fb4f64a1f714d4369fdedc16,popv,0.36271863045200387
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/281adda9fffc6214e76cbc3855a88cd9,popv,0.31729688051540966
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/8fc6de017a39057be8e19737ce5eff67,popv,0.23955712563606157
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/7fb06c821cf184b08ae44c256c29b362,popv,0.25864843494688555
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/39cca81a274a06be881734d01dcc7f66,popv,0.37845644637291254
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/2a0db35326925681bfcd269de5a7e835,popv,0.23789481628557402
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/22684b9011fc5aea5cb3f89670a461e8,celltypist,0.10431097038888998
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,celltypist,0.10431097038888998
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,popv,0.20399001631743652
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,azimuth,0.879716645670952
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/18b8ab61674cf05024456cde49ac67bb,popv,0.3402522524232363
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/37e2a37daa119629991bbc398d00b576,popv,0.3361320928532436
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/3a659cda80f149cbfaf94a0c004c419d,popv,0.33826678039346736
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,popv,0.3241998416955097
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/3c22b735beed13a206fa6d0af9762564,popv,0.30240704981184513
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/65b09a22752175901f42fe92e84f1c8e,popv,0.20325123358403
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/7edbff53248f2a2c8e74f5f955681734,popv,0.18238192641546394
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,popv,0.3592913186434884
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/a483dd481580fd0dfc3e5aa00426ab58,popv,0.3592913186434884
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/26e1f2991c6f67fa10e9670f1bc0da6a,azimuth,0.879716645670952
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,popv,0.8300848603689585
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/9b03c4c79ef7bcd1e8992cd50ed3f482,popv,0.2597926670328938
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/020117a381ac84a941c974b939ea3115,popv,0.3784201753116909
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/7b4d9ca7452ea1303ecca268db1fccba,popv,0.4526860383593056
https://entity.api.hubmapconsortium.org/entities/a67194820e2096e0540019931bb62641,http://purl.obolibrary.org/obo/UBERON_0000995,Female,popv,sc_bulk,https://entity.api.hubmapconsortium.org/entities/5018361bf80fb257d39cea6f4425bbae,popv,0.1908672064176982
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,popv,0.12352691479898424
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D032$lung,popv,0.10706101117789502
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,popv,0.11866574096553553
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,popv,0.11808790894976293
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,azimuth,0.1268706528786671
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.7743673122207201
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,celltypist,0.634010475019517
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20right%20ventricle,azimuth,0.7509186334565011
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,popv,0.699570812718582
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,celltypist,0.6935559050499123
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20right%20ventricle,celltypist,0.7511646983934337
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,celltypist,0.8221775627659216
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20right%20ventricle,popv,0.8200356961240676
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,azimuth,0.8961338212983502
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,celltypist,0.9678184738944693
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$apex%20of%20heart,azimuth,0.8272393146549097
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,celltypist,0.8960218831181849
https://entity.api.hubmapconsortium.org/entities/a87e453b4a46f684c54f4fe5299024d3,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$heart%20left%20ventricle,azimuth,0.6352203511004068
