organ_id,organ,extraction_site,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,168,0.01050459576064528
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,25,0.001563183892953167
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,23,0.001438129181516914
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,14,8.753829800537736E-4
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,9,5.627462014631402E-4
http://purl.obolibrary.org/obo/UBERON_0001255,urinary bladder,http://purl.org/ccf/1.5/cc08d64c-5d75-4995-b3b0-00239a742184,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,6,3.751641343087601E-4
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,1848,0.3495365992055987
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,1042,0.19708719500662
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,737,0.1393985246831852
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000148,melanocyte,674,0.1274825042557216
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,306,0.05787781350482315
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,149,0.02818233402685833
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,131,0.02477775676186874
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,106,0.02004917722716096
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,78,0.01475316814828825
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",42,0.00794401361830906
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,37,0.006998297711367505
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,36,0.006809154529979195
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",30,0.005674295441649328
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000815,regulatory T cell,16,0.003026290902212975
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000453,Langerhans cell,15,0.002837147720824664
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,12,0.002269718176659732
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",8,0.001513145451106488
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",8,0.001513145451106488
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",7,0.001324002269718177
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,3,5.674295441649329E-4
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cd8-positive-alpha-beta-t-cell,"CD8-positive, alpha-beta T cell",1,1.89143181388311E-4
http://purl.obolibrary.org/obo/UBERON_0002097,skin,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,Male,popv,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_conventional-dendritic-cell,conventional dendritic cell,1,1.89143181388311E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,1914,0.445427042122411
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,929,0.2161973469862695
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,498,0.1158948103327903
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,164,0.03816616243891087
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,149,0.03467535489876658
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,121,0.02815918082383058
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,83,0.01931580172213172
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,79,0.01838491971142658
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,78,0.01815219920875029
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,77,0.017919478706074
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,75,0.01745403770072143
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",64,0.01489411217128229
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,41,0.009541540609727717
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",16,0.003723528042820572
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,7,0.001629043518734001
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002253,epithelial cell of large intestine,2,4.654410053525716E-4
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000334,enterocyte of epithelium of small intestine,3961,0.6716974732915042
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,531,0.09004578599287773
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000495,small intestine goblet cell,408,0.06918772257079871
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",233,0.03951161607597083
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,127,0.02153637442767509
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009080,tuft cell of small intestine,122,0.02068848567068001
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",115,0.01950144141088689
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,106,0.01797524164829574
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,97,0.01644904188570459
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000343,paneth cell of epithelium of small intestine,85,0.0144141088689164
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009006,intestinal enteroendocrine cell,54,0.009157198575546888
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,35,0.005935221298965575
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,11,0.001865355265389181
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009012,transit amplifying cell of small intestine,8,0.001356622011192132
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,4,6.783110055960658E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2359,0.3392292205924647
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,1951,0.2805579522576934
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,865,0.1243888409548461
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,680,0.09778544722461892
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,157,0.02257693413862525
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,156,0.02243313201035375
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,149,0.02142651711245326
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",146,0.02099511072763877
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,145,0.02085130859936727
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,129,0.0185504745470233
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,74,0.01064135749209088
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",48,0.006902502157031924
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,46,0.006614897900488927
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,39,0.005608283002588439
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,4,5.752085130859936E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002253,epithelial cell of large intestine,2,2.876042565429968E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,2,2.876042565429968E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011108,colon epithelial cell,2,2.876042565429968E-4
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,1565,0.6763180639585133
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,327,0.1413137424373379
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,159,0.06871218668971478
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,83,0.0358686257562662
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,46,0.01987899740708729
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",36,0.01555747623163353
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,28,0.01210025929127053
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,19,0.008210890233362144
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,16,0.006914433880726016
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",15,0.00648228176318064
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,12,0.005185825410544511
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,3,0.001296456352636128
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,3,0.001296456352636128
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/1.5/dfb35d10-65a1-48f9-94a0-baf36ce8a78b,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,2,8.64304235090752E-4
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1702,0.5054945054945055
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,421,0.125037125037125
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,235,0.06979506979506979
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",183,0.05435105435105435
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,163,0.04841104841104841
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,160,0.04752004752004752
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,139,0.04128304128304128
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,129,0.03831303831303831
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,53,0.01574101574101574
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",27,0.008019008019008018
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002370,respiratory tract goblet cell,26,0.007722007722007722
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000646,basal cell,25,0.007425007425007425
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000767,basophil,25,0.007425007425007425
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,22,0.006534006534006534
