dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://entity.api.hubmapconsortium.org/entities/3b3c773e7b5761c51fc57f75516a62e5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3bf7c7b6444c3c3d6dbaf543e85cfc2b,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3c0a02160cbd4917bb2ce2f1fa5ac57f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3c22b735beed13a206fa6d0af9762564,Lung,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3c22b735beed13a206fa6d0af9762564,Lung,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3c3daa288cf42d1b9c93b908c4d4ee14,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3cb80d40ef2e56ae4c6f12ea24ce4008,Lung,60,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3cb80d40ef2e56ae4c6f12ea24ce4008,Lung,60,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3d14dcc3d7c3e0cd339c9366e34b37c7,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3d76097b5eb34a9507d4b156f129a1b8,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3d8cc179100b0bc91aee489c1119f80c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3de2804ec3219228758dba8382d33423,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3df14802104f5dc4f82fee3c87fc26ac,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3f678ab5cd7ed086ec0d2d4468fc5094,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3fe18ec025f612ca2c5308d4c234da50,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3febd011f193673c6f87a60718dd8f96,Lung,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3febd011f193673c6f87a60718dd8f96,Lung,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/40599eed684166887fbca7c5514cd00e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4081680ef553db5f91fb3587dde595b6,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/408887d794d5ae6d27b250d05c4d2c5a,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/40d4bd83ffc4c9c9f27bfe31db5a46af,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/40eff36da3424cad028f091c9b5d1cb2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/413402fca1843c88670022fd9b68ff7e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/425f83d73a8c5786810c0272c0c207c4,Lung,32,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/425f83d73a8c5786810c0272c0c207c4,Lung,32,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/426940c89892024677d5d26bfbf157a0,Lung,29,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/426940c89892024677d5d26bfbf157a0,Lung,29,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/42d8608768ae9c78a899eb7802c94f15,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4320a3ed03eeab0fe31ba8f62ad901d5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/43213991a54ce196d406707ffe2e86bd,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4369a119a9c06ea304003a5c3cb3a2e0,Lung,61,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4369a119a9c06ea304003a5c3cb3a2e0,Lung,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/43b060bf941f102497fe2cc86fe78c77,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4508e17857749ae5db0ddf261a463f7c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4514230f7473a496201a4e45c4ff9568,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4554c7a5632d619b740cb39d3207acc0,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/45c5111e579800c021fd5dfaedc614c2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,Lung,27,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4608ccb9df2505ed8f3ffe02451b4a19,Lung,27,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/46a69f99d8793f9ddf8ee4a1dba5d0e3,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/476e440d615cae78112cfd07506967c2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/47a8780388d54eaf05e40697377ef6de,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/47c6e5756017c743db795c5f61925182,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,Lung,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/48bdce10978fb6c94a513987ab657031,Lung,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/48da185436f006156d7e5c1941bfb147,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/493ee03949873fdcdd6ae19b28c1337f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/49cf1e5fa366852bd2b73f0d8ea206f5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4a4c3947a7590031d1ff405557354fdb,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,Lung,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4b16c24a3997ea8754921b0f1d60bc4d,Lung,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4b9e6dff42a50a23719b696e006882fc,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4bc9b335040544bc76d87acb189e594a,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4c0479bd703d8be3c2834dd1b6773b4c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,Lung,29,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4c43019216361c99ef2d9c4a1d9b8c6b,Lung,29,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4c5234a24a4a21ca98f74d15b3dfb4a7,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4cd38dc4158d728979dcf4b9932b02c5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e05a05ac94074678b8e85846503e0fe,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e0db07bfcc7b36e195a67cbdc48ed9e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e1fd30d374f3e8987b32b71bfae5949,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e8cafa3688d914b4b46afe041327e6d,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,Lung,29,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4e8e7086fb06489f040447e27f40dcf3,Lung,29,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/4ea28b66fb08185a484df0fa0b9543dc,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/500af39b83bfa9eb27f78746734f3db9,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5018361bf80fb257d39cea6f4425bbae,Lung,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5018361bf80fb257d39cea6f4425bbae,Lung,28,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/52048b4234e632ff9a53f77d49cc29c9,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/522946aff94472407987b9ffb9d1b971,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/52c621b17d7a893cc124c3737a82498f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/531b30993db47978336800ee1160cd52,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/532562a81d7490d3c6f23558f494fc71,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/53a188fde5d684ee5ace0244dd95ee24,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,Lung,56,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,Lung,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/55b4b0e4795aa3a1940c449f69cecd84,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5658c4651218a5f916a7176b58758887,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5675bd912880943c5d1a685689583ab2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/56e5b26a3b11149119d11c19434a39d5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/56ebc2ebc5446a039cb0a86ace68bd32,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/57cf1d63bf13e804c38495f02731aa5e,Lung,25,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/57cf1d63bf13e804c38495f02731aa5e,Lung,25,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/58167d0f778284d5b95af782bd8132da,Lung,32,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/58167d0f778284d5b95af782bd8132da,Lung,32,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5853e56b25e3f98e4e8c4b92e39d7f46,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/586b77e11e6183de4363fe7a9385282f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5952a8d5dd376b81baaf5f9b784c1cd4,Lung,58,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5952a8d5dd376b81baaf5f9b784c1cd4,Lung,58,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/59983de2703eb8702615f16d3a223231,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/59da4436e52d9cacc743c1a9bbdd566f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5af5b9116b845c046b11e9a743329ac9,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5ba6a5b81e95c93c26a33980f6e957d7,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,Lung,29,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5d111a1db2f18d507d23e79b993e1e4a,Lung,29,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5d12053959438773b92035c222c3e033,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5dfaf57521ad6aa97aa64d8aba1f9d32,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5e39504287f76cd9a13d03e5136d6b8e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5e47d518f078be2553080b88d8b33323,Lung,32,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5e47d518f078be2553080b88d8b33323,Lung,32,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5ee0b172de3ea493e0da2e7f743b3631,Lung,26,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5ee0b172de3ea493e0da2e7f743b3631,Lung,26,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5f13623f8b4a51758d5216404a3ea862,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,Lung,60,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/5f2a08b1c3ce5d7d880dd19b5eb9d04c,Lung,60,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/60fb6f3aadc74e3474eab3ae487453dc,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/61949b9f12ed6c9bb5fd47c392f8e6d5,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6204c98529c482e1bb3816559775dc54,Lung,54,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6204c98529c482e1bb3816559775dc54,Lung,54,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/62536a0e88d9d071f5f0c5048848ed8c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/62e412cdec88e46a877d8d5a3739cd0b,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/63213069b4020401bf2bf7aaf028e655,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/632b7e4665a8926df313458bd6e97b9d,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/63617a6b21e80f924cfd7ac13d079c91,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/638799c2725a0c88ec7ee389cb98884f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/643d4afbd87752a89d7643faed261aba,Lung,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/643d4afbd87752a89d7643faed261aba,Lung,56,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/653442dbfa883918f5bf1dae5ae04dc6,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/654418415bed5ecb9596b17a0320a2c6,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65b09a22752175901f42fe92e84f1c8e,Lung,30,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65b09a22752175901f42fe92e84f1c8e,Lung,30,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65d2efa642fb92caafaadd39a663b8cf,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65f12a80f54438ea3bf5c7200ecd70a3,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65fff84c7cbf4fda89c1a038f4739edc,Lung,32,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/65fff84c7cbf4fda89c1a038f4739edc,Lung,32,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6618f3be3571e757aa473d1a3e60b356,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/666d5c8292a7ef2e7cddc9fd22b1e0df,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/668a833e9d3ba0071d8648d6108828df,Lung,31,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/668a833e9d3ba0071d8648d6108828df,Lung,31,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/669c8cbd894e0c91a365e1c58a8d5865,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/670885433c560930ba4d39eed22db604,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/676d7aa78c6ff2b18aca7c7d020d0928,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/67c8950caee99625a5c7a5dda03c4be8,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/68159e4bd6a2cea1cd66e8f3050cfcb7,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/685ac71429ccbe6b8b2c77eea106bc4e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6873e5b594b051716eccd1bfb8fb8e54,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/68c78cbcbcd6d4d7aec0b9792f4cceee,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/68e6dfa4807ca615883f73a5067115cb,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/690d370f69bf041f82c6ebbfae8d292f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6936bb8d0a1a1f07c4def2dbd1f1279f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6985cb05e2c8f9fa34afa7625333d865,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/69d9c52bc9edb625b496cecb623ec081,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6a05e7d78aca48e29e5c5f6cf7c08c58,Lung,34,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6a05e7d78aca48e29e5c5f6cf7c08c58,Lung,34,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6a79b570e3d79cd49cf5886784c0f30f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6acf389e79b08bdd4c7f94019348868e,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6ae8dd70fa2de19016fcb9c81afc11c7,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6bdde93d99135099051fb9f5742a690b,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6c2b7f1b8bc7e4fb6a1cadf29b09b83a,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6d0fb7332754d87825bcbecd61426dad,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6d853f246173e900f76a0bf91e8aeaf4,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6e07bbf9696a1e9a86eab3a995a4dc62,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6e7e6072bf4197d59706138bc56ebfd8,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6f74609152fe7fd81974b7452112d2e2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/6f8b8f7671c0dca3062caca5ad70dca6,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7199675050ce69bc8c4812005ff086f9,Lung,28,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7199675050ce69bc8c4812005ff086f9,Lung,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/71b3fdd770de565e5d48a73060b72189,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/725f400ab765dce867505cfa435c95a2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/730f81640c6573165c6bab8f82356b34,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/735c80d8e753ebb469b68b0aea6ba9bf,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/745514468a9ab6779a4c879e01ac8df2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/74efc636050e07323aa7d99c5bf45e1c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/752094adce2ac00d828efe9c916ea338,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/75edcda4f3ff5bef72383d5d082438c2,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/765bea41af0234c8cd0db762cbe7a456,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/76627e9a5a369c5230b9da216fe20eb3,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/771ee91b8304693d5e2ba3d469f43381,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/776bd778f20409d8ce2dd8f5bf5789ae,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/777370c5177adc879eff551714480b84,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/79ec9402362b276b9e12c0f596dbac4f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,Lung,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/79f087ae551dd72997f174646bb0d5e0,Lung,28,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7b4d9ca7452ea1303ecca268db1fccba,Lung,61,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7b4d9ca7452ea1303ecca268db1fccba,Lung,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7b99b447ffc977a3f6f890d32c7238b3,Lung,19,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7beba207cec5338326cd55259c44550b,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7c90379e061f0253da58037f805f1e0c,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7d1cffdcb1bd13f4e7d35c1dc81c7abd,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7d59d1738906d1ffcdbb4888c21cce10,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7e452891b83ca984a2f210312d90495d,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7e64c3d5e0358d7fef271725b577d500,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7e7d753ec5074f5d7ae987c47f1c3c0b,Lung,32,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7e7d753ec5074f5d7ae987c47f1c3c0b,Lung,32,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7ead905ab166404a0544c53ccc311f41,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7f431c9a617f94545a8aaf3836c57f51,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7f539bf8404ff94e18a9af973a53b3f3,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7fae3b98eb6047835d5c1011a2d63034,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7fb06c821cf184b08ae44c256c29b362,Lung,58,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7fb06c821cf184b08ae44c256c29b362,Lung,58,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7fc584d526749606d66a8dffc694718a,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/7fd04d1aba61c35843dd2eb6a19d2545,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/8039d84a87da24a6917aae5623daff19,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/8114e44eb6db2811bd22b87393831c5f,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/811f5f5929e4ccb954817512b5322cf3,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/812f9da67f2775d21d2aa820e9aeb39d,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/81a9fa68b2b4ea3e5f7cb17554149473,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/822c9163d3be9b427dd0830f69a12305,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/827794b6592c5370801b97de0d9e2e4b,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/838598a3429f0b01ff62c4c7bd7dbcba,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/838a481d4970d865de933429868a06bc,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/8464b72f60b42590266834f9049055f4,Lung,,false,false,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/84db9a72aba9ae0ef740192ad8747ee3,Lung,30,true,true,true,false,true,HuBMAP,,,
