tool,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
popv,VHFLung,right lung hilus,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,1718,6872
popv,VHFLung,right lung hilus,lung ciliated cell,http://purl.obolibrary.org/obo/CL_1000271,1156,4624
popv,VHFLung,right lung hilus,macrophage,http://purl.obolibrary.org/obo/CL_0000235,260,1040
popv,VHFLung,right lung hilus,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,31,124
popv,VHFLung,right lung hilus,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,15,60
popv,VHFLung,right lung hilus,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,91,364
popv,VHFLung,right lung hilus,pericyte,http://purl.obolibrary.org/obo/CL_0000669,109,436
popv,VHFLung,right lung hilus,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,25,100
popv,VHFLung,right lung hilus,respiratory goblet cell,http://purl.obolibrary.org/obo/CL_0002370,50,200
popv,VHFLung,right lung hilus,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062,850,3400
popv,VHFLung,right lung hilus,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063,1486,5944
popv,VHFLung,right lung hilus,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,13,52
popv,VHFLung,right lung hilus,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,687,2748
popv,VHFRightLymphNode,Lymph vasculature,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,Lymph vasculature,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,Lymph vasculature,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,Lymph vasculature,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,Lymph vasculature,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,Lymph vasculature,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,Lymph vasculature,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,Lymph vasculature,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,Lymph vasculature,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,Lymph vasculature,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,Lymph vasculature,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,Lymph vasculature,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,Lymph vasculature,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,Lymph vasculature,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,Lymph vasculature,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,Lymph vasculature,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightLymphNode,capsule of lymph node,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,capsule of lymph node,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,capsule of lymph node,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,capsule of lymph node,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,capsule of lymph node,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,capsule of lymph node,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,capsule of lymph node,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,capsule of lymph node,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,capsule of lymph node,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,capsule of lymph node,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,capsule of lymph node,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,capsule of lymph node,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,capsule of lymph node,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,capsule of lymph node,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,capsule of lymph node,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,capsule of lymph node,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightLymphNode,efferent lymphatic vessel,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,efferent lymphatic vessel,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,efferent lymphatic vessel,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,efferent lymphatic vessel,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,efferent lymphatic vessel,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,efferent lymphatic vessel,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,efferent lymphatic vessel,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,efferent lymphatic vessel,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,efferent lymphatic vessel,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,efferent lymphatic vessel,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,efferent lymphatic vessel,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,efferent lymphatic vessel,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,efferent lymphatic vessel,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,efferent lymphatic vessel,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,efferent lymphatic vessel,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,efferent lymphatic vessel,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightLymphNode,lymph node T cell domain,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,lymph node T cell domain,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,lymph node T cell domain,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,lymph node T cell domain,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,lymph node T cell domain,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,lymph node T cell domain,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,lymph node T cell domain,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,lymph node T cell domain,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,lymph node T cell domain,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,lymph node T cell domain,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,lymph node T cell domain,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,lymph node T cell domain,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,lymph node T cell domain,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,lymph node T cell domain,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,lymph node T cell domain,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,lymph node T cell domain,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightLymphNode,lymph node follicle,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,lymph node follicle,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,lymph node follicle,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,lymph node follicle,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,lymph node follicle,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,lymph node follicle,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,lymph node follicle,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,lymph node follicle,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,lymph node follicle,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,lymph node follicle,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,lymph node follicle,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,lymph node follicle,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,lymph node follicle,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,lymph node follicle,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,lymph node follicle,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,lymph node follicle,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightLymphNode,medulla of lymph node,B cell,http://purl.obolibrary.org/obo/CL_0000236,3565.5,7131
popv,VHFRightLymphNode,medulla of lymph node,T cell,http://purl.obolibrary.org/obo/CL_0000084,1002,2004
popv,VHFRightLymphNode,medulla of lymph node,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,1,1
popv,VHFRightLymphNode,medulla of lymph node,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044,845.5,1691
popv,VHFRightLymphNode,medulla of lymph node,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,337.5,675
popv,VHFRightLymphNode,medulla of lymph node,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,5,5
popv,VHFRightLymphNode,medulla of lymph node,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.5,11
popv,VHFRightLymphNode,medulla of lymph node,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,607,1214
popv,VHFRightLymphNode,medulla of lymph node,macrophage,http://purl.obolibrary.org/obo/CL_0000235,7,14
popv,VHFRightLymphNode,medulla of lymph node,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,47.5,95
popv,VHFRightLymphNode,medulla of lymph node,mature conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000841,1,1
popv,VHFRightLymphNode,medulla of lymph node,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,2,4
popv,VHFRightLymphNode,medulla of lymph node,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,82,164
popv,VHFRightLymphNode,medulla of lymph node,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,37,74
popv,VHFRightLymphNode,medulla of lymph node,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,5,5
popv,VHFRightLymphNode,medulla of lymph node,type I NK T cell,http://purl.obolibrary.org/obo/CL_0000921,299.5,599
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,B cell,http://purl.obolibrary.org/obo/CL_0000236,36.33333333333333333333,327
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,T cell,http://purl.obolibrary.org/obo/CL_0000084,35.66666666666666666667,321
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,basal cell,http://purl.obolibrary.org/obo/CL_0000646,291,2619
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413,555.66666666666666666667,5001
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,104.66666666666666666667,942
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,fibroblast of breast,http://purl.obolibrary.org/obo/CL_4006000,337.5,2025
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,luminal epithelial cell of mammary gland,http://purl.obolibrary.org/obo/CL_0002326,1596.66666666666666666667,14370
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,macrophage,http://purl.obolibrary.org/obo/CL_0000235,70.66666666666666666667,636
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,mast cell,http://purl.obolibrary.org/obo/CL_0000097,20,60
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,1,6
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,pericyte,http://purl.obolibrary.org/obo/CL_0000669,294.66666666666666666667,2652
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,2.33333333333333333333,21
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,12,72
popv,VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,28.66666666666666666667,258
popv,VHFSmallIntestine,ascending part of duodenum,B cell,http://purl.obolibrary.org/obo/CL_0000236,1,1
popv,VHFSmallIntestine,ascending part of duodenum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,22.33333333333333333333,67
popv,VHFSmallIntestine,ascending part of duodenum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,34.66666666666666666667,104
popv,VHFSmallIntestine,ascending part of duodenum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,4289.66666666666666666667,12869
popv,VHFSmallIntestine,ascending part of duodenum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,154.66666666666666666667,464
popv,VHFSmallIntestine,ascending part of duodenum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,30.33333333333333333333,91
popv,VHFSmallIntestine,ascending part of duodenum,intestinal crypt stem cell of small intestine,http://purl.obolibrary.org/obo/CL_0009017,19,19
popv,VHFSmallIntestine,ascending part of duodenum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,22.66666666666666666667,68
popv,VHFSmallIntestine,ascending part of duodenum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,107,321
popv,VHFSmallIntestine,ascending part of duodenum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,16,48
popv,VHFSmallIntestine,ascending part of duodenum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,37,74
popv,VHFSmallIntestine,ascending part of duodenum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,58.66666666666666666667,176
popv,VHFSmallIntestine,ascending part of duodenum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,122.66666666666666666667,368
popv,VHFSmallIntestine,ascending part of duodenum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,5,15
popv,VHFSmallIntestine,ascending part of duodenum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,193.66666666666666666667,581
popv,VHFSmallIntestine,ascending part of duodenum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,43,43
popv,VHFSmallIntestine,descending part of duodenum,B cell,http://purl.obolibrary.org/obo/CL_0000236,2,2
popv,VHFSmallIntestine,descending part of duodenum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,9,18
popv,VHFSmallIntestine,descending part of duodenum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,20.5,41
popv,VHFSmallIntestine,descending part of duodenum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,2534.25,10137
popv,VHFSmallIntestine,descending part of duodenum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,121.75,487
popv,VHFSmallIntestine,descending part of duodenum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,33.75,135
popv,VHFSmallIntestine,descending part of duodenum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,11.33333333333333333333,34
popv,VHFSmallIntestine,descending part of duodenum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,78.33333333333333333333,235
popv,VHFSmallIntestine,descending part of duodenum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,5,5
popv,VHFSmallIntestine,descending part of duodenum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,20,40
popv,VHFSmallIntestine,descending part of duodenum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,41.66666666666666666667,125
popv,VHFSmallIntestine,descending part of duodenum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,140.25,561
popv,VHFSmallIntestine,descending part of duodenum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,4,8
popv,VHFSmallIntestine,descending part of duodenum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,164.5,658
popv,VHFSmallIntestine,descending part of duodenum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,1,1
popv,VHFSmallIntestine,distal part of ileum,B cell,http://purl.obolibrary.org/obo/CL_0000236,33,66
popv,VHFSmallIntestine,distal part of ileum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,22.33333333333333333333,67
popv,VHFSmallIntestine,distal part of ileum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,38.33333333333333333333,115
popv,VHFSmallIntestine,distal part of ileum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,3622.66666666666666666667,10868
popv,VHFSmallIntestine,distal part of ileum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,236.66666666666666666667,710
popv,VHFSmallIntestine,distal part of ileum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,63.33333333333333333333,190
popv,VHFSmallIntestine,distal part of ileum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,20.33333333333333333333,61
popv,VHFSmallIntestine,distal part of ileum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,211.66666666666666666667,635
popv,VHFSmallIntestine,distal part of ileum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,26.66666666666666666667,80
popv,VHFSmallIntestine,distal part of ileum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,32.33333333333333333333,97
popv,VHFSmallIntestine,distal part of ileum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,116,348
popv,VHFSmallIntestine,distal part of ileum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,185.33333333333333333333,556
popv,VHFSmallIntestine,distal part of ileum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,14,28
popv,VHFSmallIntestine,distal part of ileum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,450.66666666666666666667,1352
popv,VHFSmallIntestine,distal part of ileum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,1.5,3
popv,VHFSmallIntestine,horizontal part of duodenum,B cell,http://purl.obolibrary.org/obo/CL_0000236,1,1
popv,VHFSmallIntestine,horizontal part of duodenum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,22.33333333333333333333,67
popv,VHFSmallIntestine,horizontal part of duodenum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,34.66666666666666666667,104
popv,VHFSmallIntestine,horizontal part of duodenum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,4289.66666666666666666667,12869
popv,VHFSmallIntestine,horizontal part of duodenum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,154.66666666666666666667,464
popv,VHFSmallIntestine,horizontal part of duodenum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,30.33333333333333333333,91
popv,VHFSmallIntestine,horizontal part of duodenum,intestinal crypt stem cell of small intestine,http://purl.obolibrary.org/obo/CL_0009017,19,19
popv,VHFSmallIntestine,horizontal part of duodenum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,22.66666666666666666667,68
popv,VHFSmallIntestine,horizontal part of duodenum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,107,321
popv,VHFSmallIntestine,horizontal part of duodenum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,16,48
popv,VHFSmallIntestine,horizontal part of duodenum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,37,74
popv,VHFSmallIntestine,horizontal part of duodenum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,58.66666666666666666667,176
popv,VHFSmallIntestine,horizontal part of duodenum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,122.66666666666666666667,368
popv,VHFSmallIntestine,horizontal part of duodenum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,5,15
popv,VHFSmallIntestine,horizontal part of duodenum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,193.66666666666666666667,581
popv,VHFSmallIntestine,horizontal part of duodenum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,43,43
popv,VHFSmallIntestine,ileum,B cell,http://purl.obolibrary.org/obo/CL_0000236,33,66
popv,VHFSmallIntestine,ileum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,22.33333333333333333333,67
popv,VHFSmallIntestine,ileum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,38.33333333333333333333,115
popv,VHFSmallIntestine,ileum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,3622.66666666666666666667,10868
popv,VHFSmallIntestine,ileum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,236.66666666666666666667,710
popv,VHFSmallIntestine,ileum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,63.33333333333333333333,190
popv,VHFSmallIntestine,ileum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,20.33333333333333333333,61
popv,VHFSmallIntestine,ileum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,211.66666666666666666667,635
popv,VHFSmallIntestine,ileum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,26.66666666666666666667,80
popv,VHFSmallIntestine,ileum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,32.33333333333333333333,97
popv,VHFSmallIntestine,ileum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,116,348
popv,VHFSmallIntestine,ileum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,185.33333333333333333333,556
popv,VHFSmallIntestine,ileum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,14,28
popv,VHFSmallIntestine,ileum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,450.66666666666666666667,1352
popv,VHFSmallIntestine,ileum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,1.5,3
popv,VHFSmallIntestine,jejunum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,1,1
popv,VHFSmallIntestine,jejunum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,3,3
popv,VHFSmallIntestine,jejunum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,2848.5,5697
popv,VHFSmallIntestine,jejunum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,15,30
popv,VHFSmallIntestine,jejunum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,7,14
popv,VHFSmallIntestine,jejunum,intestinal crypt stem cell of small intestine,http://purl.obolibrary.org/obo/CL_0009017,2,2
popv,VHFSmallIntestine,jejunum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,15,15
popv,VHFSmallIntestine,jejunum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,35,35
popv,VHFSmallIntestine,jejunum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,27,27
popv,VHFSmallIntestine,jejunum,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,22,44
popv,VHFSmallIntestine,jejunum,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343,117,234
popv,VHFSmallIntestine,jejunum,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,3,3
popv,VHFSmallIntestine,jejunum,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495,168,336
popv,VHFSmallIntestine,jejunum,transit amplifying cell of small intestine,http://purl.obolibrary.org/obo/CL_0009012,2,2
popv,VHFSmallIntestine,superior part of duodenum,B cell,http://purl.obolibrary.org/obo/CL_0000236,2,2
popv,VHFSmallIntestine,superior part of duodenum,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,9,18
popv,VHFSmallIntestine,superior part of duodenum,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,20.5,41
popv,VHFSmallIntestine,superior part of duodenum,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,2534.25,10137
popv,VHFSmallIntestine,superior part of duodenum,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,121.75,487
popv,VHFSmallIntestine,superior part of duodenum,gut endothelial cell,http://purl.obolibrary.org/obo/CL_0000131,33.75,135
popv,VHFSmallIntestine,superior part of duodenum,intestinal enteroendocrine cell,http://purl.obolibrary.org/obo/CL_1001516,11.33333333333333333333,34
popv,VHFSmallIntestine,superior part of duodenum,intestinal tuft cell,http://purl.obolibrary.org/obo/CL_0019032,78.33333333333333333333,235
popv,VHFSmallIntestine,superior part of duodenum,mast cell,http://purl.obolibrary.org/obo/CL_0000097,5,5
popv,VHFSmallIntestine,superior part of duodenum,monocyte,http://purl.obolibrary.org/obo/CL_0000576,20,40
