dataset,modality,sex,organ,side,organ_id,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
https://entity.api.hubmapconsortium.org/entities/2bd350c08997ecfec9c22f453cf4e6af,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,39,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,10,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c718a10905c5941d4cc134a7027f808,sc_bulk,male,small intestine,,http://purl.obolibrary.org/obo/UBERON_0002108,10,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,40,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,40,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,40,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2c84a86ab51ec3a1168d8ba573d32c0a,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,40,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2cd4eabca0b653af7f3b79534b2d641f,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,41,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,50,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0004535,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0001009,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d0deacd8be70eefbdc33ac107d97e58,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,41,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d2356cf5b4eb114d958c31346c3dd2f,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0000467,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,49,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0004535,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0001009,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d3dbd5e5a3d9d5cfc7a46f06815a4eb,sc_bulk,male,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,49,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,38,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2d8b8b5f4cf8b1f955b1b823ae9a9441,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,38,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,61,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dac500177620d78ca174c2c1d36a6c8,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,61,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0011143,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0001008,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0001223,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0000056,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_8450002,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0000467,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,14,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0013702,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2dc005024c64b82e95e6e69d56407c0e,sc_bulk,male,ureter,left,http://purl.obolibrary.org/obo/UBERON_0036295,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,42,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2e4ae8b2f845f62e77cea46ef074981c,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,56,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ea554a5a203a6c468431e652823ca1e,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,56,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0013702,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0004921,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001555,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0001007,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000467,14,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,sc_bulk,female,large intestine,,http://purl.obolibrary.org/obo/UBERON_0000059,14,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,59,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2edf11e0b51b157a319a5fdf68b0d3c7,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,59,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ee93cd3a39b317d58d3f308281a943e,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ee93cd3a39b317d58d3f308281a943e,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ee93cd3a39b317d58d3f308281a943e,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,41,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2ee93cd3a39b317d58d3f308281a943e,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,41,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2f9777369594ff09a82bd51f6251ed83,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,39,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2f9777369594ff09a82bd51f6251ed83,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,39,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2f9777369594ff09a82bd51f6251ed83,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,39,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/2f9777369594ff09a82bd51f6251ed83,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,39,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30a94db595b402bd813b020b0c51e233,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,45,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30a94db595b402bd813b020b0c51e233,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,45,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30a94db595b402bd813b020b0c51e233,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,45,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30a94db595b402bd813b020b0c51e233,sc_bulk,male,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,45,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30cca46b98006c525d3df89d6b6374e4,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,36,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30cca46b98006c525d3df89d6b6374e4,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0002113,36,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30cca46b98006c525d3df89d6b6374e4,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0004539,36,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/30cca46b98006c525d3df89d6b6374e4,sc_bulk,female,kidney,right,http://purl.obolibrary.org/obo/UBERON_0013702,36,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,50,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/3152ddcb811d362113ebb119602f2cd4,sc_bulk,male,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,50,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/316772d6487538152b82e056fa74471d,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,37,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/316772d6487538152b82e056fa74471d,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,37,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/316772d6487538152b82e056fa74471d,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,37,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/316772d6487538152b82e056fa74471d,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,37,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0001007,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0001004,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0002390,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0002106,12,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0002048,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0000170,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0002405,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0000467,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0001558,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0002106,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0000065,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/319aafd9420a0c1c6f175d6a2ef060a9,sc_bulk,male,spleen,,http://purl.obolibrary.org/obo/UBERON_0013702,12,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/323c68262eb07f786041b6253e9e83ca,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,33,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/323c68262eb07f786041b6253e9e83ca,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,33,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/323c68262eb07f786041b6253e9e83ca,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,33,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/323c68262eb07f786041b6253e9e83ca,sc_bulk,male,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,33,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/32b783576b6c88fec03f5e5988e3effa,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/32b783576b6c88fec03f5e5988e3effa,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0002113,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/32b783576b6c88fec03f5e5988e3effa,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0013702,42,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/32b783576b6c88fec03f5e5988e3effa,sc_bulk,female,kidney,left,http://purl.obolibrary.org/obo/UBERON_0004538,42,true,true,false,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,28,true,true,true,false,true,HuBMAP,,,
https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,sc_bulk,female,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,28,true,true,true,false,true,HuBMAP,,,
